X1;X2;X3;->;A;B;M;MAGNITUDE;V;<NA>
1;21:22:27;133452;R;NA;NA;NA;NA;NA;887;NA
2;21:22:32;138462;R;NA;NA;NA;NA;NA;887;NA
3;21:23:06;143470;R;NA;NA;NA;NA;NA;887;NA
4;21:23:06;148480;R;NA;NA;NA;NA;NA;887;NA
5;21:23:06;153488;R;NA;NA;NA;NA;NA;887;NA
6;21:23:06;158497;R;NA;NA;NA;NA;NA;886;NA
7;21:23:06;163507;R;NA;NA;NA;NA;NA;886;NA
8;21:23:06;168515;R;NA;NA;NA;NA;NA;886;NA
9;21:23:07;173524;R;NA;NA;NA;NA;NA;886;NA
10;21:24:25;178533;R;NA;NA;NA;NA;NA;886;NA
11;21:24:25;183542;R;NA;NA;NA;NA;NA;886;NA
12;21:24:25;188551;R;NA;NA;NA;NA;NA;886;NA
13;21:24:25;193560;R;NA;NA;NA;NA;NA;886;NA
14;21:24:25;198569;R;NA;NA;NA;NA;NA;885;NA
15;21:24:25;203578;R;NA;NA;NA;NA;NA;885;NA
16;21:24:25;208587;R;NA;NA;NA;NA;NA;886;NA
17;21:24:25;213596;R;NA;NA;NA;NA;NA;885;NA
18;21:24:25;218605;R;NA;NA;NA;NA;NA;885;NA
19;21:24:25;223613;R;NA;NA;NA;NA;NA;885;NA
20;21:24:25;228613;R;NA;NA;NA;NA;NA;885;NA
21;21:24:25;233622;R;NA;NA;NA;NA;NA;885;NA
22;21:24:25;238630;R;NA;NA;NA;NA;NA;885;NA
23;21:24:25;243630;R;NA;NA;NA;NA;NA;885;NA
24;21:24:25;248639;R;NA;NA;NA;NA;NA;885;NA
25;21:24:27;253647;R;NA;NA;NA;NA;NA;884;NA
26;21:27:06;258647;R;NA;NA;NA;NA;NA;885;NA
27;21:27:06;263656;R;NA;NA;NA;NA;NA;884;NA
28;21:27:06;268664;R;NA;NA;NA;NA;NA;884;NA
29;21:27:06;273664;R;NA;NA;NA;NA;NA;884;NA
30;21:27:06;278673;R;NA;NA;NA;NA;NA;884;NA
31;21:27:06;283681;R;NA;NA;NA;NA;NA;884;NA
32;21:27:06;288691;R;NA;NA;NA;NA;NA;884;NA
33;21:27:06;293699;R;NA;NA;NA;NA;NA;884;NA
34;21:27:06;298708;R;NA;NA;NA;NA;NA;884;NA
35;21:27:06;303708;R;NA;NA;NA;NA;NA;884;NA
36;21:27:06;308716;R;NA;NA;NA;NA;NA;884;NA
37;21:27:06;313725;R;NA;NA;NA;NA;NA;884;NA
38;21:27:06;318725;R;NA;NA;NA;NA;NA;884;NA
39;21:27:06;323734;R;NA;NA;NA;NA;NA;884;NA
40;21:27:06;328742;R;NA;NA;NA;NA;NA;883;NA
41;21:27:06;333742;R;NA;NA;NA;NA;NA;883;NA
42;21:27:06;338751;R;NA;NA;NA;NA;NA;884;NA
43;21:27:06;343759;R;NA;NA;NA;NA;NA;883;NA
44;21:27:06;348759;R;NA;NA;NA;NA;NA;883;NA
45;21:27:06;353768;R;NA;NA;NA;NA;NA;883;NA
46;21:27:06;358776;R;NA;NA;NA;NA;NA;884;NA
47;21:27:06;363776;R;NA;NA;NA;NA;NA;883;NA
48;21:27:06;368785;R;NA;NA;NA;NA;NA;883;NA
49;21:27:06;373793;R;NA;NA;NA;NA;NA;883;NA
50;21:27:06;378803;R;NA;NA;NA;NA;NA;883;NA
51;21:27:06;383812;R;NA;NA;NA;NA;NA;883;NA
52;21:27:06;388820;R;NA;NA;NA;NA;NA;883;NA
53;21:27:06;393820;R;NA;NA;NA;NA;NA;883;NA
54;21:27:06;398829;R;NA;NA;NA;NA;NA;883;NA
55;21:27:06;403837;R;NA;NA;NA;NA;NA;883;NA
56;21:27:06;408837;R;NA;NA;NA;NA;NA;883;NA
57;21:27:07;413846;R;NA;NA;NA;NA;NA;883;NA
58;21:27:13;418854;R;NA;NA;NA;NA;NA;883;NA
59;21:27:17;423854;R;NA;NA;NA;NA;NA;883;NA
60;21:27:22;428863;R;NA;NA;NA;NA;NA;883;NA
61;21:27:27;433871;R;NA;NA;NA;NA;NA;883;NA
62;21:27:32;438871;R;NA;NA;NA;NA;NA;883;NA
63;21:27:37;443880;R;NA;NA;NA;NA;NA;883;NA
64;21:27:42;448888;R;NA;NA;NA;NA;NA;882;NA
65;21:27:47;453888;R;NA;NA;NA;NA;NA;882;NA
66;21:27:52;458897;R;NA;NA;NA;NA;NA;882;NA
67;21:27:57;463906;R;NA;NA;NA;NA;NA;882;NA
68;21:28:02;468915;R;NA;NA;NA;NA;NA;882;NA
69;21:28:07;473924;R;NA;NA;NA;NA;NA;882;NA
70;21:28:12;478932;R;NA;NA;NA;NA;NA;882;NA
71;21:28:17;483932;R;NA;NA;NA;NA;NA;882;NA
72;21:28:22;488941;R;NA;NA;NA;NA;NA;882;NA
73;21:28:27;493949;R;NA;NA;NA;NA;NA;882;NA
74;21:28:32;498949;R;NA;NA;NA;NA;NA;882;NA
75;21:28:37;503958;R;NA;NA;NA;NA;NA;882;NA
76;21:28:42;508966;R;NA;NA;NA;NA;NA;882;NA
77;21:28:47;513966;R;NA;NA;NA;NA;NA;885;NA
78;21:28:52;518975;R;NA;NA;NA;NA;NA;882;NA
79;21:28:57;523983;R;NA;NA;NA;NA;NA;881;NA
80;21:29:02;528983;R;NA;NA;NA;NA;NA;881;NA
81;21:29:07;533992;R;NA;NA;NA;NA;NA;882;NA
82;21:29:12;539000;R;NA;NA;NA;NA;NA;881;NA
83;21:29:17;544000;R;NA;NA;NA;NA;NA;881;NA
84;21:29:17;S0;NA;NA;NA;NA;NA;NA;NA;NA
85;21:29:22;549009;R;NA;NA;NA;NA;NA;881;NA
86;21:29:27;554018;R;NA;NA;NA;NA;NA;881;NA
87;21:29:32;559027;R;NA;NA;NA;NA;NA;882;NA
88;21:29:37;564036;R;NA;NA;NA;NA;NA;881;NA
89;21:29:42;569044;R;NA;NA;NA;NA;NA;881;NA
90;21:29:47;574044;R;NA;NA;NA;NA;NA;881;NA
91;21:29:54;579053;R;NA;NA;NA;NA;NA;881;NA
92;21:30:02;584061;R;NA;NA;NA;NA;NA;881;NA
93;21:30:02;589061;R;NA;NA;NA;NA;NA;881;NA
94;21:30:02;S0;NA;NA;NA;NA;NA;NA;NA;NA
95;21:30:05;S0;NA;NA;NA;NA;NA;NA;NA;NA
96;21:30:07;594070;R;NA;NA;NA;NA;NA;884;NA
97;21:30:12;599079;R;NA;NA;NA;NA;NA;881;NA
98;21:30:17;604088;R;NA;NA;NA;NA;NA;881;NA
99;21:30:22;609097;R;NA;NA;NA;NA;NA;881;NA
100;21:30:29;614107;R;NA;NA;NA;NA;NA;881;NA
101;21:30:34;619115;R;NA;NA;NA;NA;NA;881;NA
102;21:30:37;624124;R;NA;NA;NA;NA;NA;881;NA
103;21:30:42;629133;R;NA;NA;NA;NA;NA;881;NA
104;21:30:47;634142;R;NA;NA;NA;NA;NA;881;NA
105;21:30:52;639152:;S0;S1;NA;NA;NA;NA;NA;NA
106;21:30:52;639575;R;NA;NA;NA;NA;NA;880;NA
107;21:30:52;639648;R;NA;NA;NA;0.25;NA;NA;NA
108;21:30:53;640167;R;NA;NA;NA;0.18;NA;NA;NA
109;21:30:54;640699;R;NA;NA;NA;0.17;NA;NA;NA
110;21:30:54;641230;R;NA;NA;NA;0.16;NA;NA;NA
111;21:30:55;641762;R;NA;NA;NA;0.26;NA;NA;NA
112;21:30:55;642293;R;NA;NA;NA;0.29;NA;NA;NA
113;21:30:56;642824;R;NA;NA;NA;0.22;NA;NA;NA
114;21:30:56;643355;R;NA;NA;NA;0.23;NA;NA;NA
115;21:30:57;643887;R;NA;NA;NA;0.27;NA;NA;NA
116;21:30:57;644180;R;NA;NA;NA;NA;NA;881;NA
117;21:30:57;644419;R;NA;NA;NA;0.18;NA;NA;NA
118;21:30:58;644950;R;NA;NA;NA;0.25;NA;NA;NA
119;21:30:58;645481;R;NA;NA;NA;0.19;NA;NA;NA
120;21:30:59;646012;R;NA;NA;NA;0.21;NA;NA;NA
121;21:30:59;646543;R;NA;NA;NA;0.17;NA;NA;NA
122;21:31:00;647074;R;NA;NA;NA;0.16;NA;NA;NA
123;21:31:00;647606;R;NA;NA;NA;180.08;NA;NA;NA
124;21:31:00;647607:;MAGNETOMETER;NA;NA;NA;NA;ABOVE;NA;NA
125;21:31:00;647608:;S1;S2;NA;NA;NA;NA;NA;NA
126;21:31:00;647644;R;NA;21.17;NA;NA;NA;NA;NA
127;21:31:00;647646;R;NA;NA;100939.50;NA;NA;NA;NA
128;21:31:00;647692;R;NA;21.17;NA;NA;NA;NA;NA
129;21:31:00;647705;R;NA;21.18;NA;NA;NA;NA;NA
130;21:31:00;647708;R;NA;NA;100940.50;NA;NA;NA;NA
131;21:31:01;647754;R;NA;21.18;NA;NA;NA;NA;NA
132;21:31:01;647767;R;NA;21.21;NA;NA;NA;NA;NA
133;21:31:01;647770;R;NA;NA;100939.00;NA;NA;NA;NA
134;21:31:01;647816;R;NA;21.12;NA;NA;NA;NA;NA
135;21:31:01;647829;R;NA;21.17;NA;NA;NA;NA;NA
136;21:31:01;647831;R;NA;NA;100938.00;NA;NA;NA;NA
137;21:31:01;647878;R;NA;21.24;NA;NA;NA;NA;NA
138;21:31:01;647890;R;NA;21.21;NA;NA;NA;NA;NA
139;21:31:01;647894;R;NA;NA;100937.75;NA;NA;NA;NA
140;21:31:01;647940;R;NA;21.16;NA;NA;NA;NA;NA
141;21:31:01;647943;R;NA;NA;100938.25;NA;NA;NA;NA
142;21:31:01;647989;R;NA;21.17;NA;NA;NA;NA;NA
143;21:31:01;648001;R;NA;21.11;NA;NA;NA;NA;NA
144;21:31:01;648004;R;NA;NA;100937.50;NA;NA;NA;NA
145;21:31:01;648050;R;NA;21.13;NA;NA;NA;NA;NA
146;21:31:01;648064;R;NA;21.19;NA;NA;NA;NA;NA
147;21:31:01;648066;R;NA;NA;100938.50;NA;NA;NA;NA
148;21:31:01;648113;R;NA;21.15;NA;NA;NA;NA;NA
149;21:31:01;648125;R;NA;21.20;NA;NA;NA;NA;NA
150;21:31:01;648128;R;NA;NA;100938.75;NA;NA;NA;NA
151;21:31:01;648174;R;NA;21.23;NA;NA;NA;NA;NA
152;21:31:01;648187;R;NA;21.21;NA;NA;NA;NA;NA
153;21:31:01;648189;R;NA;NA;100938.50;NA;NA;NA;NA
154;21:31:01;648236;R;NA;21.17;NA;NA;NA;NA;NA
155;21:31:01;648239;R;NA;NA;100940.25;NA;NA;NA;NA
156;21:31:01;648285;R;NA;21.19;NA;NA;NA;NA;NA
157;21:31:01;648298;R;NA;21.17;NA;NA;NA;NA;NA
158;21:31:01;648300;R;NA;NA;100940.50;NA;NA;NA;NA
159;21:31:01;648347;R;NA;21.17;NA;NA;NA;NA;NA
160;21:31:01;648359;R;NA;21.19;NA;NA;NA;NA;NA
161;21:31:01;648363;R;NA;NA;100940.50;NA;NA;NA;NA
162;21:31:01;648409;R;NA;21.18;NA;NA;NA;NA;NA
163;21:31:01;648412;R;NA;NA;100939.25;NA;NA;NA;NA
164;21:31:01;648458;R;NA;21.20;NA;NA;NA;NA;NA
165;21:31:01;648470;R;NA;21.19;NA;NA;NA;NA;NA
166;21:31:01;648473;R;NA;NA;100938.50;NA;NA;NA;NA
167;21:31:02;648519;R;NA;21.16;NA;NA;NA;NA;NA
168;21:31:02;648532;R;NA;21.16;NA;NA;NA;NA;NA
169;21:31:02;648535;R;NA;NA;100938.75;NA;NA;NA;NA
170;21:31:02;648582;R;NA;21.19;NA;NA;NA;NA;NA
171;21:31:02;648584;R;NA;NA;100938.00;NA;NA;NA;NA
172;21:31:02;648630;R;NA;21.20;NA;NA;NA;NA;NA
173;21:31:02;648643;R;NA;21.21;NA;NA;NA;NA;NA
174;21:31:02;648646;R;NA;NA;100938.00;NA;NA;NA;NA
175;21:31:02;648692;R;NA;21.21;NA;NA;NA;NA;NA
176;21:31:02;648705;R;NA;21.20;NA;NA;NA;NA;NA
177;21:31:02;648708;R;NA;NA;100937.75;NA;NA;NA;NA
178;21:31:02;648754;R;NA;21.20;NA;NA;NA;NA;NA
179;21:31:02;648767;R;NA;21.18;NA;NA;NA;NA;NA
180;21:31:02;648769;R;NA;NA;100933.50;NA;NA;NA;NA
181;21:31:02;648816;R;NA;21.16;NA;NA;NA;NA;NA
182;21:31:02;648828;R;NA;21.17;NA;NA;NA;NA;NA
183;21:31:02;648832;R;NA;NA;100933.75;NA;NA;NA;NA
184;21:31:02;648878;R;NA;21.20;NA;NA;NA;NA;NA
185;21:31:02;648881;R;NA;NA;100934.75;NA;NA;NA;NA
186;21:31:02;648927;R;NA;21.19;NA;NA;NA;NA;NA
187;21:31:02;648939;R;NA;21.22;NA;NA;NA;NA;NA
188;21:31:02;648942;R;NA;NA;100933.75;NA;NA;NA;NA
189;21:31:02;648988;R;NA;21.22;NA;NA;NA;NA;NA
190;21:31:02;649001;R;NA;21.20;NA;NA;NA;NA;NA
191;21:31:02;649004;R;NA;NA;100936.25;NA;NA;NA;NA
192;21:31:02;649050;R;NA;21.20;NA;NA;NA;NA;NA
193;21:31:02;649063;R;NA;21.19;NA;NA;NA;NA;NA
194;21:31:02;649066;R;NA;NA;100936.00;NA;NA;NA;NA
195;21:31:02;649112;R;NA;21.17;NA;NA;NA;NA;NA
196;21:31:02;649124;R;NA;21.18;NA;NA;NA;NA;NA
197;21:31:02;649127;R;NA;NA;100936.50;NA;NA;NA;NA
198;21:31:02;649174;R;NA;21.20;NA;NA;NA;NA;NA
199;21:31:02;649177;R;NA;NA;100937.50;NA;NA;NA;NA
200;21:31:02;649223;R;NA;NA;NA;NA;NA;880;NA
201;21:31:02;649224;R;NA;21.18;NA;NA;NA;NA;NA
202;21:31:02;649236;R;NA;21.19;NA;NA;NA;NA;NA
203;21:31:02;649239;R;NA;NA;100939.00;NA;NA;NA;NA
204;21:31:02;649285;R;NA;21.20;NA;NA;NA;NA;NA
205;21:31:02;649298;R;NA;21.20;NA;NA;NA;NA;NA
206;21:31:02;649300;R;NA;NA;100940.00;NA;NA;NA;NA
207;21:31:02;649348;R;NA;21.20;NA;NA;NA;NA;NA
208;21:31:02;649360;R;NA;21.19;NA;NA;NA;NA;NA
209;21:31:02;649363;R;NA;NA;100938.25;NA;NA;NA;NA
210;21:31:02;649409;R;NA;21.18;NA;NA;NA;NA;NA
211;21:31:02;649421;R;NA;21.18;NA;NA;NA;NA;NA
212;21:31:02;649424;R;NA;NA;100937.75;NA;NA;NA;NA
213;21:31:02;649470;R;NA;21.19;NA;NA;NA;NA;NA
214;21:31:02;649484;R;NA;21.18;NA;NA;NA;NA;NA
215;21:31:02;649487;R;NA;NA;100935.50;NA;NA;NA;NA
216;21:31:02;649533;R;NA;21.18;NA;NA;NA;NA;NA
217;21:31:02;649545;R;NA;21.19;NA;NA;NA;NA;NA
218;21:31:02;649548;R;NA;NA;100935.50;NA;NA;NA;NA
219;21:31:02;649594;R;NA;21.20;NA;NA;NA;NA;NA
220;21:31:02;649608;R;NA;21.19;NA;NA;NA;NA;NA
221;21:31:02;649610;R;NA;NA;100935.25;NA;NA;NA;NA
222;21:31:02;649656;R;NA;21.18;NA;NA;NA;NA;NA
223;21:31:02;649669;R;NA;21.18;NA;NA;NA;NA;NA
224;21:31:02;649672;R;NA;NA;100935.75;NA;NA;NA;NA
225;21:31:03;649718;R;NA;21.19;NA;NA;NA;NA;NA
226;21:31:03;649731;R;NA;21.20;NA;NA;NA;NA;NA
227;21:31:03;649734;R;NA;NA;100937.75;NA;NA;NA;NA
228;21:31:03;649780;R;NA;21.19;NA;NA;NA;NA;NA
229;21:31:03;649793;R;NA;21.18;NA;NA;NA;NA;NA
230;21:31:03;649795;R;NA;NA;100936.75;NA;NA;NA;NA
231;21:31:03;649842;R;NA;21.17;NA;NA;NA;NA;NA
232;21:31:03;649854;R;NA;21.18;NA;NA;NA;NA;NA
233;21:31:03;649858;R;NA;NA;100938.50;NA;NA;NA;NA
234;21:31:03;649904;R;NA;21.18;NA;NA;NA;NA;NA
235;21:31:03;649907;R;NA;NA;100938.50;NA;NA;NA;NA
236;21:31:03;649953;R;NA;21.18;NA;NA;NA;NA;NA
237;21:31:03;649965;R;NA;21.19;NA;NA;NA;NA;NA
238;21:31:03;649968;R;NA;NA;100938.25;NA;NA;NA;NA
239;21:31:03;650014;R;NA;21.19;NA;NA;NA;NA;NA
240;21:31:03;650028;R;NA;21.19;NA;NA;NA;NA;NA
241;21:31:03;650030;R;NA;NA;100939.00;NA;NA;NA;NA
242;21:31:03;650077;R;NA;21.19;NA;NA;NA;NA;NA
243;21:31:03;650089;R;NA;21.18;NA;NA;NA;NA;NA
244;21:31:03;650092;R;NA;NA;100938.00;NA;NA;NA;NA
245;21:31:03;650138;R;NA;21.18;NA;NA;NA;NA;NA
246;21:31:03;650151;R;NA;21.18;NA;NA;NA;NA;NA
247;21:31:03;650153;R;NA;NA;100938.75;NA;NA;NA;NA
248;21:31:03;650200;R;NA;21.19;NA;NA;NA;NA;NA
249;21:31:03;650203;R;NA;NA;100938.25;NA;NA;NA;NA
250;21:31:03;650249;R;NA;21.19;NA;NA;NA;NA;NA
251;21:31:03;650262;R;NA;21.19;NA;NA;NA;NA;NA
252;21:31:03;650265;R;NA;NA;100939.00;NA;NA;NA;NA
253;21:31:03;650311;R;NA;21.19;NA;NA;NA;NA;NA
254;21:31:03;650323;R;NA;21.19;NA;NA;NA;NA;NA
255;21:31:03;650327;R;NA;NA;100938.25;NA;NA;NA;NA
256;21:31:03;650373;R;NA;21.19;NA;NA;NA;NA;NA
257;21:31:03;650376;R;NA;NA;100936.25;NA;NA;NA;NA
258;21:31:03;650422;R;NA;21.19;NA;NA;NA;NA;NA
259;21:31:03;650434;R;NA;21.20;NA;NA;NA;NA;NA
260;21:31:03;650437;R;NA;NA;100937.25;NA;NA;NA;NA
261;21:31:03;650483;R;NA;21.20;NA;NA;NA;NA;NA
262;21:31:03;650497;R;NA;21.20;NA;NA;NA;NA;NA
263;21:31:03;650499;R;NA;NA;100936.00;NA;NA;NA;NA
264;21:31:03;650546;R;NA;21.19;NA;NA;NA;NA;NA
265;21:31:03;650558;R;NA;21.19;NA;NA;NA;NA;NA
266;21:31:03;650561;R;NA;NA;100937.25;NA;NA;NA;NA
267;21:31:03;650607;R;NA;21.20;NA;NA;NA;NA;NA
268;21:31:03;650620;R;NA;21.20;NA;NA;NA;NA;NA
269;21:31:03;650622;R;NA;NA;100938.00;NA;NA;NA;NA
270;21:31:03;650669;R;NA;21.20;NA;NA;NA;NA;NA
271;21:31:03;650672;R;NA;NA;100937.50;NA;NA;NA;NA
272;21:31:04;650718;R;NA;21.20;NA;NA;NA;NA;NA
273;21:31:04;650731;R;NA;21.19;NA;NA;NA;NA;NA
274;21:31:04;650733;R;NA;NA;100937.25;NA;NA;NA;NA
275;21:31:04;650780;R;NA;21.20;NA;NA;NA;NA;NA
276;21:31:04;650792;R;NA;21.20;NA;NA;NA;NA;NA
277;21:31:04;650796;R;NA;NA;100938.00;NA;NA;NA;NA
278;21:31:04;650842;R;NA;21.20;NA;NA;NA;NA;NA
279;21:31:04;650845;R;NA;NA;100939.00;NA;NA;NA;NA
280;21:31:04;650891;R;NA;21.20;NA;NA;NA;NA;NA
281;21:31:04;650903;R;NA;21.20;NA;NA;NA;NA;NA
282;21:31:04;650906;R;NA;NA;100939.50;NA;NA;NA;NA
283;21:31:04;650952;R;NA;21.20;NA;NA;NA;NA;NA
284;21:31:04;650966;R;NA;21.19;NA;NA;NA;NA;NA
285;21:31:04;650968;R;NA;NA;100940.50;NA;NA;NA;NA
286;21:31:04;651015;R;NA;21.18;NA;NA;NA;NA;NA
287;21:31:04;651027;R;NA;21.18;NA;NA;NA;NA;NA
288;21:31:04;651030;R;NA;NA;100938.50;NA;NA;NA;NA
289;21:31:04;651076;R;NA;21.17;NA;NA;NA;NA;NA
290;21:31:04;651088;R;NA;21.17;NA;NA;NA;NA;NA
291;21:31:04;651091;R;NA;NA;100938.50;NA;NA;NA;NA
292;21:31:04;651138;R;NA;21.18;NA;NA;NA;NA;NA
293;21:31:04;651141;R;NA;NA;100939.50;NA;NA;NA;NA
294;21:31:04;651187;R;NA;21.18;NA;NA;NA;NA;NA
295;21:31:04;651200;R;NA;21.19;NA;NA;NA;NA;NA
296;21:31:04;651202;R;NA;NA;100939.50;NA;NA;NA;NA
297;21:31:04;651249;R;NA;21.19;NA;NA;NA;NA;NA
298;21:31:04;651261;R;NA;21.19;NA;NA;NA;NA;NA
299;21:31:04;651265;R;NA;NA;100940.00;NA;NA;NA;NA
300;21:31:04;651311;R;NA;21.20;NA;NA;NA;NA;NA
301;21:31:04;651314;R;NA;NA;100939.00;NA;NA;NA;NA
302;21:31:04;651360;R;NA;21.20;NA;NA;NA;NA;NA
303;21:31:04;651372;R;NA;21.22;NA;NA;NA;NA;NA
304;21:31:04;651375;R;NA;NA;100937.25;NA;NA;NA;NA
305;21:31:04;651421;R;NA;21.21;NA;NA;NA;NA;NA
306;21:31:04;651435;R;NA;21.20;NA;NA;NA;NA;NA
307;21:31:04;651437;R;NA;NA;100937.50;NA;NA;NA;NA
308;21:31:04;651484;R;NA;21.19;NA;NA;NA;NA;NA
309;21:31:04;651496;R;NA;21.19;NA;NA;NA;NA;NA
310;21:31:04;651499;R;NA;NA;100937.00;NA;NA;NA;NA
311;21:31:04;651545;R;NA;21.21;NA;NA;NA;NA;NA
312;21:31:04;651557;R;NA;21.26;NA;NA;NA;NA;NA
313;21:31:04;651560;R;NA;NA;100937.00;NA;NA;NA;NA
314;21:31:04;651607;R;NA;21.29;NA;NA;NA;NA;NA
315;21:31:04;651610;R;NA;NA;100936.75;NA;NA;NA;NA
316;21:31:04;651656;R;NA;21.26;NA;NA;NA;NA;NA
317;21:31:04;651669;R;NA;21.19;NA;NA;NA;NA;NA
318;21:31:04;651671;R;NA;NA;100936.00;NA;NA;NA;NA
319;21:31:04;651718;R;NA;21.12;NA;NA;NA;NA;NA
320;21:31:05;651730;R;NA;21.15;NA;NA;NA;NA;NA
321;21:31:05;651734;R;NA;NA;100936.50;NA;NA;NA;NA
322;21:31:05;651780;R;NA;21.21;NA;NA;NA;NA;NA
323;21:31:05;651783;R;NA;NA;100937.00;NA;NA;NA;NA
324;21:31:05;651829;R;NA;21.25;NA;NA;NA;NA;NA
325;21:31:05;651841;R;NA;21.26;NA;NA;NA;NA;NA
326;21:31:05;651844;R;NA;NA;100936.25;NA;NA;NA;NA
327;21:31:05;651890;R;NA;21.20;NA;NA;NA;NA;NA
328;21:31:05;651904;R;NA;21.20;NA;NA;NA;NA;NA
329;21:31:05;651906;R;NA;NA;100938.00;NA;NA;NA;NA
330;21:31:05;651953;R;NA;21.26;NA;NA;NA;NA;NA
331;21:31:05;651965;R;NA;21.30;NA;NA;NA;NA;NA
332;21:31:05;651968;R;NA;NA;100939.25;NA;NA;NA;NA
333;21:31:05;652014;R;NA;21.31;NA;NA;NA;NA;NA
334;21:31:05;652027;R;NA;21.28;NA;NA;NA;NA;NA
335;21:31:05;652029;R;NA;NA;100938.50;NA;NA;NA;NA
336;21:31:05;652076;R;NA;21.23;NA;NA;NA;NA;NA
337;21:31:05;652079;R;NA;NA;100940.50;NA;NA;NA;NA
338;21:31:05;652125;R;NA;21.26;NA;NA;NA;NA;NA
339;21:31:05;652138;R;NA;21.23;NA;NA;NA;NA;NA
340;21:31:05;652140;R;NA;NA;100939.00;NA;NA;NA;NA
341;21:31:05;652187;R;NA;21.19;NA;NA;NA;NA;NA
342;21:31:05;652199;R;NA;21.16;NA;NA;NA;NA;NA
343;21:31:05;652203;R;NA;NA;100937.50;NA;NA;NA;NA
344;21:31:05;652249;R;NA;21.11;NA;NA;NA;NA;NA
345;21:31:05;652252;R;NA;NA;100938.75;NA;NA;NA;NA
346;21:31:05;652298;R;NA;21.15;NA;NA;NA;NA;NA
347;21:31:05;652310;R;NA;21.11;NA;NA;NA;NA;NA
348;21:31:05;652313;R;NA;NA;100939.25;NA;NA;NA;NA
349;21:31:05;652359;R;NA;21.09;NA;NA;NA;NA;NA
350;21:31:05;652372;R;NA;21.26;NA;NA;NA;NA;NA
351;21:31:05;652376;R;NA;NA;100939.75;NA;NA;NA;NA
352;21:31:05;652422;R;NA;21.17;NA;NA;NA;NA;NA
353;21:31:05;652424;R;NA;NA;100941.50;NA;NA;NA;NA
354;21:31:05;652471;R;NA;21.05;NA;NA;NA;NA;NA
355;21:31:05;652483;R;NA;21.54;NA;NA;NA;NA;NA
356;21:31:05;652486;R;NA;NA;100940.25;NA;NA;NA;NA
357;21:31:05;652532;R;NA;21.98;NA;NA;NA;NA;NA
358;21:31:05;652545;R;NA;21.84;NA;NA;NA;NA;NA
359;21:31:05;652548;R;NA;NA;100937.50;NA;NA;NA;NA
360;21:31:05;652594;R;NA;21.83;NA;NA;NA;NA;NA
361;21:31:06;652607;R;NA;21.56;NA;NA;NA;NA;NA
362;21:31:06;652609;R;NA;NA;100937.00;NA;NA;NA;NA
363;21:31:06;652656;R;NA;21.05;NA;NA;NA;NA;NA
364;21:31:06;652668;R;NA;21.14;NA;NA;NA;NA;NA
365;21:31:06;652672;R;NA;NA;100936.00;NA;NA;NA;NA
366;21:31:06;652718;R;NA;21.38;NA;NA;NA;NA;NA
367;21:31:06;652721;R;NA;NA;100935.75;NA;NA;NA;NA
368;21:31:06;652767;R;NA;21.27;NA;NA;NA;NA;NA
369;21:31:06;652779;R;NA;21.13;NA;NA;NA;NA;NA
370;21:31:06;652782;R;NA;NA;100937.25;NA;NA;NA;NA
371;21:31:06;652828;R;NA;21.20;NA;NA;NA;NA;NA
372;21:31:06;652841;R;NA;21.19;NA;NA;NA;NA;NA
373;21:31:06;652844;R;NA;NA;100938.00;NA;NA;NA;NA
374;21:31:06;652891;R;NA;21.15;NA;NA;NA;NA;NA
375;21:31:06;652903;R;NA;21.22;NA;NA;NA;NA;NA
376;21:31:06;652906;R;NA;NA;100938.25;NA;NA;NA;NA
377;21:31:06;652952;R;NA;21.28;NA;NA;NA;NA;NA
378;21:31:06;652965;R;NA;21.23;NA;NA;NA;NA;NA
379;21:31:06;652967;R;NA;NA;100938.00;NA;NA;NA;NA
380;21:31:06;653014;R;NA;21.18;NA;NA;NA;NA;NA
381;21:31:06;653017;R;NA;NA;100937.75;NA;NA;NA;NA
382;21:31:06;653063;R;NA;21.16;NA;NA;NA;NA;NA
383;21:31:06;653076;R;NA;21.13;NA;NA;NA;NA;NA
384;21:31:06;653078;R;NA;NA;100937.50;NA;NA;NA;NA
385;21:31:06;653125;R;NA;21.13;NA;NA;NA;NA;NA
386;21:31:06;653137;R;NA;21.09;NA;NA;NA;NA;NA
387;21:31:06;653140;R;NA;NA;100936.75;NA;NA;NA;NA
388;21:31:06;653187;R;NA;21.02;NA;NA;NA;NA;NA
389;21:31:06;653190;R;NA;NA;100938.25;NA;NA;NA;NA
390;21:31:06;653236;R;NA;20.99;NA;NA;NA;NA;NA
391;21:31:06;653248;R;NA;21.06;NA;NA;NA;NA;NA
392;21:31:06;653251;R;NA;NA;100937.75;NA;NA;NA;NA
393;21:31:06;653297;R;NA;21.17;NA;NA;NA;NA;NA
394;21:31:06;653310;R;NA;21.38;NA;NA;NA;NA;NA
395;21:31:06;653313;R;NA;NA;100937.25;NA;NA;NA;NA
396;21:31:06;653360;R;NA;21.59;NA;NA;NA;NA;NA
397;21:31:06;653372;R;NA;21.60;NA;NA;NA;NA;NA
398;21:31:06;653375;R;NA;NA;100938.75;NA;NA;NA;NA
399;21:31:06;653421;R;NA;21.60;NA;NA;NA;NA;NA
400;21:31:06;653434;R;NA;21.77;NA;NA;NA;NA;NA
401;21:31:06;653436;R;NA;NA;100939.50;NA;NA;NA;NA
